output_nclust_5_data_id_22_true_nClust_3	-1572.355767	-252.465823	-1245.614097	74.275847	-1718.435780	-398.545836	-324.949915	994.940028	-680.374950	639.514993

output_nclust_5_data_id_23_true_nClust_3	-1553.750405	-301.993324	-1146.334701	105.422380	-1477.898723	-226.141642	-268.771291	982.985790	-481.329578	770.427503

output_nclust_5_data_id_24_true_nClust_3	-1593.589084	-291.682494	-1262.677743	39.228847	-1550.564290	-248.657700	-267.498810	1034.407780	-502.078362	799.828228

output_nclust_5_data_id_25_true_nClust_3	-1553.012101	-285.164057	-1173.720049	94.127995	-1486.508670	-218.660626	-295.134897	972.713147	-496.128211	771.719834

output_nclust_5_data_id_26_true_nClust_3	-1506.520991	-236.710982	-1230.974100	38.835909	-1511.604594	-241.794585	-271.810559	997.999450	-473.719537	796.090472

output_nclust_5_data_id_27_true_nClust_3	-1507.945034	-363.251870	-1020.882559	123.810604	-1437.467744	-292.774580	-142.027688	1002.665476	-411.461503	733.231661

output_nclust_5_data_id_28_true_nClust_3	-1322.325533	-106.507231	-1156.354973	59.463329	-1266.021409	-50.203107	-112.843364	1102.974938	-177.769687	1038.048615

output_nclust_5_data_id_29_true_nClust_3	-1330.898217	-123.158857	-1107.511510	100.227850	-1305.039503	-97.300143	-232.589758	975.149602	-319.567907	888.171453

output_nclust_5_data_id_30_true_nClust_3	-1455.640780	-279.387280	-1064.706449	111.547052	-1389.105108	-212.851608	-187.412959	988.840541	-377.909126	798.344374

output_nclust_5_data_id_31_true_nClust_3	-1399.067365	-163.906303	-1116.621090	118.539972	-1437.165079	-202.004017	-238.112284	997.048779	-419.462587	815.698475

output_nclust_5_data_id_32_true_nClust_3	-1298.347979	-26.140711	-1206.766027	65.441240	-1298.823114	-26.615846	-330.509315	941.697953	-365.596608	906.610659

output_nclust_5_data_id_33_true_nClust_3	-1372.168079	-110.958481	-1170.255783	90.953814	-1328.763558	-67.553961	-157.833333	1103.376264	-250.214457	1010.995140

output_nclust_5_data_id_34_true_nClust_3	-1262.237505	-60.672101	-1111.198188	90.367217	-1269.569662	-68.004257	-233.060067	968.505338	-279.950844	921.614560

output_nclust_5_data_id_35_true_nClust_3	-1442.172232	-115.509300	-1219.263321	107.399611	-1441.813194	-115.150262	-340.710394	985.952538	-441.890938	884.771994

output_nclust_5_data_id_36_true_nClust_3	-1243.263463	-70.859625	-1070.660143	101.743694	-1281.129563	-108.725726	-192.994284	979.409553	-300.992466	871.411372

output_nclust_5_data_id_37_true_nClust_3	-1464.257532	-345.114885	-1030.630414	88.512233	-1535.671803	-416.529156	-104.743469	1014.399178	-508.995513	610.147134

output_nclust_5_data_id_38_true_nClust_3	-1309.444242	-95.024900	-1069.580768	144.838575	-1299.386028	-84.966686	-191.941133	1022.478209	-246.228914	968.190428

output_nclust_5_data_id_39_true_nClust_3	-1460.341222	-195.446745	-1186.144975	78.749503	-1484.161323	-219.266845	-308.339524	956.554954	-520.115544	744.778934

output_nclust_5_data_id_40_true_nClust_3	-1505.138081	-230.656278	-1175.612397	98.869407	-1361.802437	-87.320633	-299.777593	974.704211	-382.809212	891.672592

output_nclust_5_data_id_41_true_nClust_3	-1488.544938	-292.488001	-1077.999468	118.057469	-1379.076274	-183.019337	-201.281806	994.775131	-367.969676	828.087261

output_nclust_5_data_id_42_true_nClust_3	-1399.351176	-233.931616	-1063.254942	102.164617	-1484.025274	-318.605714	-184.990491	980.429068	-494.859520	670.560040

output_nclust_5_data_id_43_true_nClust_3	-1424.428776	-58.606657	-1276.107386	89.714733	-1429.013177	-63.191058	-385.613920	980.208200	-435.585217	930.236902

output_nclust_5_data_id_44_true_nClust_3	-1652.028130	-283.576927	-1269.569817	98.881385	-1560.682384	-192.231182	-395.133721	973.317481	-582.245788	786.205415

output_nclust_5_data_id_45_true_nClust_3	-1425.577420	-201.684978	-1094.962705	128.929737	-1568.371880	-344.479438	-220.818243	1003.074199	-548.460850	675.431592

output_nclust_5_data_id_46_true_nClust_3	-1603.419130	-294.291559	-1235.628530	73.499042	-1408.360500	-99.232928	-357.960014	951.167557	-439.615311	869.512261

output_nclust_5_data_id_47_true_nClust_3	-1299.402110	-43.139977	-1171.469965	84.792168	-1294.887860	-38.625727	-294.176475	962.085658	-325.709379	930.552754

output_nclust_5_data_id_48_true_nClust_3	-1486.003488	-222.613642	-1148.458340	114.931507	-1503.544592	-240.154746	-273.254777	990.135069	-493.642991	769.746855

output_nclust_5_data_id_49_true_nClust_3	-1304.543590	-94.684465	-1100.578313	109.280812	-1296.576376	-86.717251	-223.296852	986.562273	-304.810840	905.048286

output_nclust_5_data_id_50_true_nClust_3	-1397.290937	-129.663074	-1172.625961	95.001901	-1354.343075	-86.715212	-294.293657	973.334206	-378.782821	888.845042

